ID,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,legitimate
10600,332,224,33167,2,25,36864,40448,0,39116,4096,40960,4194304,4096,512,1,0,0,0,4,0,102400,1024,2287518560,2,32768,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,8,96,0,0,12,0,0,0,2950.16666666667,62,16936,0,0,0
10601,332,224,8450,9,0,120320,3960320,0,46840,4096,126976,268435456,4096,512,5,0,0,0,5,0,4366336,1024,4081940,2,0,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,4,91,0,1,4,0,0,0,972750.5,298,3889658,72,0,0
10602,332,224,258,8,0,35328,13312,0,43326,8192,0,4194304,8192,512,4,0,0,0,4,0,73728,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,1212.5,104,4264,0,0,0
10603,332,224,33167,2,25,46080,14848,0,48392,4096,53248,4194304,4096,512,1,0,0,0,4,0,94208,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,5,61,0,0,9,0,0,0,420.444444444444,34,780,0,0,0
10604,332,224,270,6,0,3510272,712704,0,4227073,4096,3514368,4194304,4096,512,4,0,0,0,4,0,4247552,1536,0,2,0,1048576,4096,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,11,13,0,0,18,0,0,0,724.111111111111,20,3752,0,0,0
10605,332,224,33167,2,25,37376,19456,0,39308,4096,45056,4194304,4096,512,1,0,0,0,4,0,86016,1024,0,2,32768,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,8,96,0,0,11,0,0,0,1321.45454545455,20,9640,0,0,0
10606,332,224,271,6,0,24064,120320,1024,12908,4096,28672,4194304,4096,512,4,0,6,0,4,0,323584,1024,1049748,2,32768,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,7,152,1,0,14,0,0,0,7535,76,67624,0,0,0
10607,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304,4096,512,4,0,6,0,4,0,241664,1024,810008,2,32768,2097152,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,8,155,0,0,13,0,0,0,1735.15384615385,104,9640,0,0,0
10608,332,224,8462,6,0,12288,12288,0,5102,4096,16384,268435456,4096,4096,4,0,0,0,4,0,28672,4096,0,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,2,44,0,11,0,0,0,0,0,0,0,0,0,0
10609,332,224,258,11,0,1150464,588800,0,976837,4096,1155072,4194304,4096,512,5,1,0,0,5,1,1753088,1024,1752706,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,14,348,1,0,14,0,0,0,2364.57142857143,32,12574,72,0,0
10610,332,224,258,8,0,35840,178176,0,43982,8192,49152,4194304,8192,512,4,0,0,0,4,0,237568,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,12,0,0,0,14723.5833333333,146,67624,0,0,0
10611,332,224,258,14,11,44544,139776,0,5838,4096,49152,4194304,4096,512,5,1,0,0,5,1,196608,1024,200000,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,3,69,0,0,14,0,0,0,7568.21428571429,160,67624,152,0,0
10612,332,224,34,48,0,596992,272896,0,604822,8192,606208,4194304,8192,512,4,0,0,0,6,0,892928,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,67944.5,20,270376,0,0,0
10613,332,224,258,8,0,336896,1536,0,345070,8192,352256,4194304,8192,512,4,0,0,0,4,0,368640,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,660,660,660,0,0,0
10614,332,224,258,8,0,393216,155648,0,401067,8192,401408,4194304,8192,512,4,0,0,0,4,0,565248,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,19316.625,90,67624,0,0,0
10615,332,224,259,8,0,684032,258048,0,351211,4096,688128,4194304,4096,4096,4,0,0,0,4,0,946176,4096,937049,2,0,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,11,539,1,0,58,0,0,0,926,20,34116,72,0,0
10616,332,224,258,80,0,562688,2048,0,570650,8192,573440,4194304,8192,512,4,0,0,0,4,0,589824,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,651,490,812,0,0,0
10617,332,224,258,10,0,134656,102912,0,128764,4096,139264,4194304,4096,512,5,1,0,0,5,1,249856,1024,279306,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,13,231,0,0,17,0,0,0,2747.52941176471,16,16936,72,0,0
10618,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10619,332,224,258,10,0,28672,32768,94208,126336,98304,126976,4194304,4096,512,5,1,0,0,5,1,159744,4096,0,2,33088,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,4,9,0,0,8,0,0,0,3656.625,76,9256,72,0,0
10620,332,224,271,6,0,319488,20480,458752,778832,462848,782336,4194304,4096,512,4,0,0,0,4,0,802816,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,17,22,2,0,47,0,0,0,892.063829787234,1,9640,0,0,0
10621,332,224,271,5,0,45056,8192,86016,133200,90112,135168,4194304,4096,512,4,0,0,0,4,0,143360,4096,0,2,0,1048576,8192,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,8,10,1,0,17,0,0,0,807.470588235294,62,2998,0,0,0
10622,332,224,33166,2,25,430080,195072,0,434072,4096,434176,4194304,4096,512,4,0,0,0,4,0,651264,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,14,382,0,0,175,0,0,0,809.354285714286,16,4264,0,0,0
10623,332,224,258,12,0,604672,295424,0,459741,4096,610304,4194304,4096,512,5,1,0,0,5,1,913408,1024,924486,2,33088,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,9,163,0,0,2,0,0,0,550.5,381,720,72,0,0
10624,332,224,33166,2,25,496640,192512,0,500640,4096,503808,4194304,4096,512,4,0,0,0,4,0,716800,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,14,405,0,0,64,0,0,0,2206.609375,16,29296,0,0,0
10625,332,224,271,6,0,102400,98304,0,14927,4096,106496,4194304,4096,4096,4,0,0,0,4,0,204800,4096,238828,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,6,247,1,0,25,0,0,0,1801.84,34,33604,0,0,0
10626,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10627,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,3,96,0,0,9,0,0,0,7398.22222222222,20,38188,92,0,0
10628,332,224,33167,2,25,65024,336384,0,70588,4096,73728,4194304,4096,512,5,0,6,0,5,0,446464,1024,1075767,2,32768,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,11,120,0,0,18,0,0,0,18180.4444444444,16,270376,0,0,0
10629,332,224,258,11,0,575488,95744,0,583534,8192,589824,4194304,8192,512,4,0,0,0,6,0,704512,1024,0,2,34144,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,23599.5,20,93040,0,0,0
10630,332,224,258,11,0,1150464,588800,0,976837,4096,1155072,4194304,4096,512,5,1,0,0,5,1,1753088,1024,1739335,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,14,348,1,0,14,0,0,0,2364.57142857143,32,12574,72,0,0
10631,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10632,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10633,332,224,33166,2,25,1857536,250368,0,1864264,4096,1867776,4194304,4096,512,4,0,0,0,4,0,2170880,1024,0,3,0,1048576,16384,1048576,4096,0,16,9,0,0,0,0,0,0,0,0,0,19,550,0,0,95,0,0,0,456.021052631579,16,2348,0,0,0
10634,332,224,258,11,0,1150464,588800,0,976837,4096,1155072,4194304,4096,512,5,1,0,0,5,1,1753088,1024,1750379,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10635,332,224,258,12,0,481280,239616,0,269857,4096,487424,4194304,4096,512,5,1,0,0,5,1,757760,1024,1112599,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,15,356,0,16,5,0,0,0,710.4,20,2216,72,0,0
10636,332,224,258,14,24,709632,448512,0,522948,4096,716800,4194304,4096,512,6,0,0,0,6,0,1171456,1024,0,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,13,239,2,89,7,0,0,0,6737.71428571429,76,29224,164,0,0
10637,332,224,258,10,0,249344,328192,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,598016,1024,599317,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,10,0,0,0,24972.1,76,99781,72,0,0
10638,332,224,8462,6,0,1567232,1568256,0,1574990,8192,1581056,4194304,8192,512,4,0,0,0,4,0,1597440,512,0,3,1024,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10639,332,224,258,48,0,251392,2048,0,259114,8192,262144,4194304,8192,512,4,0,0,0,4,0,278528,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,679,490,868,0,0,0
10640,332,224,33167,2,25,155648,8192,286720,444768,290816,446464,4194304,4096,512,4,0,0,0,4,0,454656,4096,0,2,0,1048576,16384,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,8,13,0,0,39,0,0,0,802,3,5024,0,0,0
10641,332,224,8462,6,0,17920,19456,0,25770,8192,32768,4194304,8192,512,4,0,0,0,4,0,49152,512,0,3,1024,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,964,964,964,0,0,0
10642,332,224,258,8,0,296960,1536,0,305102,8192,311296,4194304,8192,512,4,0,0,0,4,0,327680,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,700,700,700,0,0,0
10643,332,224,33167,2,25,46592,16384,0,48856,4096,53248,4194304,4096,512,1,0,0,0,4,0,94208,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,8,72,0,0,10,0,0,0,443.3,34,780,0,0,0
10644,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10645,332,224,258,8,0,619520,17408,0,627670,8192,630784,4194304,8192,512,4,0,0,0,4,0,663552,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,3228.8,34,9640,0,0,0
10646,332,224,271,6,0,49152,4096,73728,125520,77824,126976,4194304,4096,512,4,0,0,0,4,0,131072,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,10,12,1,0,21,0,0,0,1210.71428571429,1,8583,0,0,0
10647,332,224,271,2,55,33280,4608,1024,4592,4096,36864,4194304,4096,512,4,0,1,0,4,0,57344,1024,0,2,0,33554432,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,3,74,0,0,4,0,0,0,1574,20,3148,0,0,0
10648,332,224,258,8,0,6144,2048,0,14126,8192,0,4194304,8192,512,4,0,0,0,4,0,32768,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,655,490,820,0,0,0
10649,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10650,332,224,33167,2,25,37888,17920,0,39672,4096,45056,4194304,4096,512,1,0,6,0,4,0,81920,1024,8791762,2,32768,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,8,96,0,0,14,0,0,0,717.142857142857,44,2216,0,0,0
10651,332,224,258,8,0,12800,2048,0,20606,8192,0,4194304,8192,512,4,0,0,0,4,0,40960,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,655,490,820,0,0,0
10652,332,224,33167,2,25,2261504,8192,5636096,7892992,5640192,7884800,4194304,4096,512,5,0,0,0,5,0,7913472,4096,0,2,0,1048576,16384,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,11,16,0,0,40,0,0,0,171777.525,16,6318080,0,0,0
10653,332,224,258,10,0,221696,56320,0,23918,4096,229376,4194304,4096,512,5,1,0,0,5,1,294912,1024,283939,3,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,15,263,16,0,2,0,0,0,425,346,504,72,0,0
10654,332,224,8450,10,0,73216,93184,0,30914,4096,77824,268435456,4096,512,5,1,0,0,5,1,184320,1024,202318,2,320,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,17,224,0,2,1,0,0,0,346,346,346,72,0,0
10655,332,224,258,12,0,481280,239616,0,269728,4096,487424,4194304,4096,512,5,1,0,0,5,1,757760,1024,1035931,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,15,356,0,16,5,0,0,0,710.4,20,2216,72,0,0
10656,332,224,33166,2,25,148992,94720,0,152680,4096,155648,4194304,4096,512,4,0,0,0,4,0,274432,1024,265629,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,22,249,0,0,6,0,0,0,11617,16,67624,0,0,0
10657,332,224,271,6,0,45056,4096,69632,118336,73728,118784,4194304,4096,512,4,0,0,0,4,0,122880,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,6,8,0,0,9,0,0,0,2255.77777777778,20,15464,0,0,0
10658,332,224,258,10,0,350208,379904,0,222833,4096,356352,4194304,4096,512,5,1,0,0,5,1,811008,1024,793769,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,7,250,0,0,63,0,0,0,3446.77777777778,118,43965,72,0,0
10659,332,224,33166,2,25,20480,104564,0,77879,4096,24576,4194304,4096,512,1,0,0,0,4,0,92473,1024,0,2,0,1048576,8192,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,6,7,0,0,11,0,0,0,443.818181818182,34,864,0,0,0
10660,332,224,271,7,10,192512,8192,307200,501856,311296,503808,4194304,4096,512,4,0,0,0,4,0,512000,4096,0,2,32768,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,13,16,0,0,18,0,0,0,740.277777777778,20,2216,0,0,0
10661,34404,240,35,14,0,807424,449024,0,686452,4096,0,5368709120,4096,512,5,2,0,0,5,2,1302528,1024,0,2,32,4194304,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,14,457,0,0,18,0,0,0,9370.11111111111,20,147030,148,0,0
10662,332,224,258,8,0,30208,1536,0,38158,8192,40960,4194304,8192,512,4,0,0,0,4,0,57344,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,487,487,487,0,0,0
10663,332,224,33167,2,25,253952,4096,499712,756880,503808,757760,4194304,4096,512,4,0,0,0,4,0,761856,4096,0,2,0,1048576,16384,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,21,26,0,0,32,0,0,0,477.25,16,1992,0,0,0
10664,332,224,258,14,14,1167360,579584,0,878349,4096,1171456,4194304,4096,512,5,1,0,0,5,1,1777664,1024,22813405,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,1,166,0,0,48,0,0,0,2805.77083333333,6,67624,160,0,0
10665,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10666,332,224,258,8,0,35840,1536,0,43966,8192,49152,4194304,8192,512,4,0,0,0,4,0,65536,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,487,487,487,0,0,0
10667,332,224,271,6,0,1384448,16384,2318336,3703232,2322432,3706880,4194304,4096,512,4,0,0,0,4,0,3723264,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,17,22,1,0,61,0,0,0,545.16393442623,11,9640,0,0,0
10668,332,224,258,14,0,135168,250368,0,64743,4096,139264,4194304,4096,512,5,1,0,0,5,1,401408,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,1,117,0,0,23,0,0,0,720.913043478261,62,2998,92,0,0
10669,332,224,271,6,0,2789376,1277952,0,4071968,4096,2793472,4194304,4096,4096,4,0,5,0,4,0,4136960,4096,4147821,2,0,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,21,22,6,0,11,0,0,0,971.636363636364,62,2216,0,0,0
10670,34404,240,34,9,0,251904,117760,0,167772,4096,0,5368709120,4096,512,5,2,0,0,5,2,401408,1024,17908285,2,33088,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,8,217,0,0,53,0,0,0,430.11320754717,20,2216,0,0,0
10671,332,224,258,12,0,26624,35840,0,26481,4096,32768,4194304,4096,512,5,1,0,0,5,1,73728,1024,119864,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,8,118,0,0,11,0,0,0,1733,16,9640,72,0,0
10672,332,224,258,8,0,923648,4608,0,931742,8192,0,4194304,8192,512,4,0,0,0,4,0,950272,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1922,716,3128,0,0,0
10673,332,224,271,6,0,69632,16384,0,5460,4096,73728,4194304,4096,4096,4,0,1,0,4,0,90112,4096,142414,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,102,42,0,4,0,0,0,1063.5,34,2216,0,0,0
10674,332,224,33166,2,25,355328,476160,0,359276,4096,360448,4194304,4096,512,4,0,0,0,4,0,851968,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,14,363,0,0,315,0,0,0,1169.35873015873,16,67624,0,0,0
10675,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
10676,332,224,271,7,0,24576,45056,0,16438,4096,28672,4194304,4096,4096,4,0,0,0,4,0,73728,4096,0,2,0,32000,4096,32000,4096,0,16,4,0,0,0,0,0,0,0,0,0,6,109,1,0,11,0,0,0,2358.63636363636,132,9640,0,0,0
10677,332,224,8450,8,0,149504,1536,0,157278,8192,163840,4194304,8192,512,4,0,0,0,4,0,180224,512,0,3,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10678,332,224,258,10,0,361472,200704,0,85052,4096,368640,4194304,4096,512,5,1,0,0,5,1,573440,1024,595920,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,9,200,0,0,6,0,0,0,2609.33333333333,48,9640,72,0,0
10679,332,224,258,8,0,30208,1536,0,38206,8192,40960,4194304,8192,512,4,0,0,0,4,0,57344,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,487,487,487,0,0,0
10680,332,224,8462,7,10,196608,89600,0,5657,4096,200704,1983578112,4096,512,5,1,5,1,4,10,299008,1024,323000,2,0,262144,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,8,381,66,27,85,0,0,0,723.835294117647,8,9640,72,0,0
10681,332,224,259,14,0,6297088,4445696,0,15728728,4096,6303744,4194304,4096,512,5,1,0,0,5,1,18776064,1536,7570401,2,33024,1048576,4096,1048576,4096,0,16,12,0,0,0,0,0,0,0,0,0,25,25,0,0,10,0,0,0,3979.2,104,16936,0,0,0
10682,332,224,259,8,0,70656,18944,0,73199,4096,77824,4194304,4096,512,4,0,0,0,4,0,110592,512,15003440,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,8,188,1,0,5,0,0,0,670.4,48,1640,0,0,0
10683,332,224,258,48,0,514560,17408,0,522518,8192,524288,4194304,8192,512,4,0,0,0,4,0,557056,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,2731.66666666667,48,9640,0,0,0
10684,332,224,259,9,0,550912,202752,0,347208,4096,557056,4194304,4096,512,5,0,0,0,5,0,782336,1024,780891,2,32768,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,11,546,1,0,56,0,0,0,476.642857142857,20,12486,72,0,0
10685,332,224,259,9,0,372736,24576,675840,1046592,679936,1052672,4194304,4096,512,5,0,0,0,5,0,1077248,4096,0,2,33088,3000000,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,13,18,1,0,86,0,0,0,839.279069767442,20,16936,0,0,0
10686,332,224,259,14,0,536576,159744,22933504,23471104,22937600,23474176,4194304,4096,512,5,1,0,0,5,1,23633920,4096,0,2,33088,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,17,22,0,0,87,0,0,0,12788.8505747126,48,120042,92,0,0
10687,332,224,33166,2,25,417792,204288,0,421752,4096,421888,4194304,4096,512,4,0,0,0,4,0,647168,1024,650904,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,13,390,0,0,53,0,0,0,2987.81132075472,16,67624,0,0,0
10688,332,224,258,10,0,361472,200704,0,85052,4096,368640,4194304,4096,512,5,1,0,0,5,1,573440,1024,575918,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,9,200,0,0,6,0,0,0,2609.33333333333,48,9640,72,0,0
10689,332,224,258,8,0,316416,4096,0,324382,8192,0,4194304,8192,512,4,0,0,0,4,0,344064,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1674,736,2612,0,0,0
10690,332,224,33166,2,25,586752,186368,0,587912,4096,593920,4194304,4096,512,4,0,0,0,4,0,827392,1024,817781,2,0,1048576,16384,1048576,4096,0,16,9,0,0,0,0,0,0,0,0,0,34,600,0,0,38,0,0,0,3018.21052631579,16,67624,0,0,0
10691,34404,240,559,2,22,8704,8192,3072,5296,4096,0,4194304,4096,512,4,0,0,0,5,2,49152,1024,46627,2,0,2097152,4096,1048576,4096,0,16,9,0,0,0,0,0,0,0,0,0,2,63,0,0,0,0,0,0,0,0,0,0,0,0
10692,332,224,271,2,50,103936,821760,0,106880,4096,110592,4194304,4096,512,4,0,0,0,4,0,937984,1024,932353,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,8,562,0,0,3,0,0,0,2897,20,8461,0,0,0
10693,332,224,258,11,0,282624,2048,0,290302,8192,294912,4194304,8192,512,4,0,0,0,4,0,311296,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,567,490,644,0,0,0
10694,332,224,271,5,10,2228736,330752,0,2164384,4096,2236416,4194304,4096,512,4,0,0,0,4,0,2572288,1024,0,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,12,624,204,0,65,0,0,0,835.107692307692,48,2216,0,0,0
10695,332,224,258,48,0,185856,2560,0,193738,8192,196608,4194304,8192,512,4,0,0,0,4,0,212992,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,696,490,902,0,0,0
10696,332,224,33167,2,25,31744,29184,0,35420,4096,36864,4194304,4096,512,4,0,0,0,4,0,86016,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,9,94,0,0,15,0,0,0,1468.26666666667,16,9640,0,0,0
10697,332,224,259,8,0,499712,430080,0,211867,4096,503808,4194304,4096,4096,4,0,0,0,4,0,933888,4096,961928,2,0,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,10,501,0,0,62,0,0,0,3620.83870967742,20,67624,72,0,0
10698,332,224,259,8,0,491520,188416,0,307067,4096,495616,4194304,4096,4096,4,0,0,0,4,0,700416,4096,742248,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,11,537,1,0,56,0,0,0,260.071428571429,20,1250,72,0,0
